otu	test-stat	p	q	site	n_asp	n_nml	total_taxa	level
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__;d__denovo33	3.568732355255221	0.05887724100251977	0.6654126150358451	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo38	1.6166717334317091	0.20355649203627996	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;s__;d__denovo39	0.36322738841093954	0.5467192672369012	0.8643848965182811	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo537	0.7200375237984649	0.3961316009429533	0.777443109826312	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo1548	1.870605715510014	0.17140572228659337	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__;d__denovo335	0.2872763218947224	0.5919712372632827	0.89750477907659	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__;d__denovo1017	0.22453890015588482	0.6356030555230696	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo1546	0.16427989393148182	0.6852463041113062	0.9262021940537132	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV;s__;d__denovo204	0.8541666666661742	0.35537627410551287	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__;d__denovo205	0.7591347961036202	0.3835994216717197	0.7657177644952861	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__;d__denovo206	3.538446039086723	0.05996161298593996	0.6654126150358451	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo207	0.016444937176342083	0.8979607751248756	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo200	0.20028315476906267	0.6544923886726266	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__;d__denovo201	4.7427625379194716	0.029421790102160582	0.6253176072401283	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__;d__denovo202	0.20028315476906267	0.6544923886726266	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII;s__;d__denovo203	0.8541666666661742	0.35537627410551287	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia;s__;d__denovo208	0.09926833454346663	0.7527094340670125	0.9596813253086202	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo209	1.1707317073160086	0.27925094536895323	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1491	0.5712860945568239	0.4497483088224268	0.8426198317386011	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__;d__denovo1497	5.554643491791646	0.018431726417543967	0.5738616169322931	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__;s__;d__denovo1494	3.638872198661856	0.05644515792047562	0.6654126150358451	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__;d__denovo379	0.04313633520949182	0.8354687721202865	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo1307	2.1176052537110968	0.1456140707721913	0.7304558580660225	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo1306	0.30181968569063	0.5827438838523281	0.8890386882358543	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__;d__denovo1304	1.1707317073160086	0.27925094536895323	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__;d__denovo371	1.1707317073160086	0.27925094536895323	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Microvirgula;s__;d__denovo373	2.2995160138223874	0.12941431840252499	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo374	1.027585777929846	0.3107263742397407	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter;s__;d__denovo375	3.599300700899299e-05	0.9952131863397149	0.999574745560832	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Chryseobacterium;s__;d__denovo376	2.5849110191668134	0.10788647100256231	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo377	2.3519423075871444	0.12512701709575302	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__;o__;f__;g__;s__;d__denovo552	3.534918538088674	0.060089285816771976	0.6654126150358451	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo554	1.1991602366179857	0.2734895845459251	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto;s__;d__denovo557	1.1707317073160086	0.27925094536895323	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo558	0.8541666666661742	0.35537627410551287	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcaceae_incertae_sedis;s__;d__denovo559	0.168292723613857	0.681633596729454	0.9261618121133448	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo158	1.3340737747303597	0.24808178009631476	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__;d__denovo159	5.5465696302124785	0.01851694271730899	0.5738616169322931	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__;d__denovo155	4.398274459739146	0.035975312938254955	0.664258456752779	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium;s__;d__denovo156	1.7609721621599739	0.18450330301451032	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__;d__denovo157	0.016155778060261396	0.8988569920226539	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo150	1.6401084010839824	0.20031059572099535	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__;d__denovo151	0.13741377864380253	0.7108657239975436	0.942352767453154	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__;d__denovo152	0.016444937176342083	0.8979607751248756	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo153	0.17741345197482628	0.6736055669791525	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1126	4.485052607878948	0.03419249407468025	0.6487246301213904	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__;d__denovo2567	2.3611106403685262	0.12439359842938878	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__;c__;o__;f__;g__;s__;d__denovo793	1.7277462121210772	0.18869898318217992	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo796	0.8541666666661742	0.35537627410551287	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo2168	2.839626029280035	0.09196561543347914	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__;d__denovo795	0.3947589342763526	0.529808451006422	0.8637058726391936	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Candidatus_Saccharibacteria;c__;o__;f__;g__Saccharibacteria_genera_incertae_sedis;s__;d__denovo977	1.0240919722474384	0.31155034438270707	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Cyanobacteria/Chloroplast;c__Chloroplast;o__;f__Chloroplast;g__Streptophyta;s__;d__denovo972	1.4310663833522423	0.23159048299431795	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo973	0.19501924820002936	0.6587715643483959	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter;s__;d__denovo970	0.9181070561605813	0.33797248885154907	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo971	0.3014929290020154	0.5829479986691578	0.8890386882358543	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__;d__denovo1807	1.7277462121210772	0.18869898318217992	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;s__;d__denovo1157	0.20755714256885596	0.6486888654734887	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__;s__;d__denovo1153	1.3673889228985558	0.24226100992070645	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;s__;d__denovo26	1.1516524668671542	0.28320349746288787	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo25	0.5277157812673601	0.4675687786864182	0.8469173875928352	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo24	0.025912180504515544	0.8721149749631444	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo23	0.014529026324293379	0.9040582382623553	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo22	2.1111178926580427	0.14623245901321727	0.7304558580660225	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__;d__denovo21	0.1981750009787994	0.6561979827919808	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillales_Incertae_Sedis_XI;g__Gemella;s__;d__denovo20	1.6945011363809475	0.19300868154786668	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__;d__denovo1790	0.03273084526575469	0.8564329757931742	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1793	3.592622402497646	0.058036591630718594	0.6654126150358451	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo1795	5.274123397675616	0.021644683810792487	0.5738616169322931	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo29	0.05555627554155843	0.8136625305299272	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__;d__denovo28	0.11008782286998375	0.7400441728786582	0.9520587785852535	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1578	0.05465937406295756	0.8151453401329594	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__;d__denovo1571	0.06646971533852065	0.79654797938787	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__;d__denovo1572	0.4647376587298625	0.49541810570926303	0.854398390060872	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1460	1.2008882781354977	0.2731442123805825	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__;s__;d__denovo1015	0.009250277161854111	0.9233789163981877	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo1377	0.33171155240970246	0.5646529978127982	0.8809385334947869	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo1370	7.017310482471763	0.008072539543492003	0.4766571590852895	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo1371	0.21577213282502036	0.6422803976340504	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV;s__;d__denovo307	0.8541666666661742	0.35537627410551287	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo306	0.46714938372013914	0.4943015166620798	0.854398390060872	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter;s__;d__denovo301	4.608461745657493	0.031814559353049734	0.632620276366412	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo302	1.1707317073160086	0.27925094536895323	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__;d__denovo1011	0.3672001254164514	0.5445344091869335	0.8643848965182811	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo521	3.7308106492492583	0.05341746281429304	0.6654126150358451	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__;d__denovo522	0.521518745181092	0.47019454662238225	0.8470055073302147	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__;d__denovo528	0.0030317796182011665	0.9560893897471379	0.9778401869421766	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__;d__denovo1201	0.002199459339529653	0.962594208261899	0.9825492708221161	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;s__;d__denovo1206	0.2476976014575789	0.6187009531490208	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__;d__denovo1204	0.8541666666661742	0.35537627410551287	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas;s__;d__denovo411	5.27884267631106	0.021586091607594428	0.5738616169322931	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__;s__;d__denovo410	1.8948622613557948	0.16865452463245115	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__;d__denovo413	0.3052002989605024	0.5806405181908748	0.8890386882358543	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo412	0.1909089065953286	0.6621612167035286	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__;d__denovo415	0.07739919672470544	0.7808533763185537	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae_1;g__Paenibacillus;s__;d__denovo414	0.012972321410572328	0.9093201578414903	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__;d__denovo419	1.517687174469614	0.21796982847121324	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__;d__denovo418	0.4647376587298625	0.49541810570926303	0.854398390060872	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo1109	0.031092423897286756	0.8600343494095126	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo638	0.1204936068478354	0.7284997485702549	0.9515860238656357	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo631	0.07643108342707935	0.7821934562019276	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;s__;d__denovo632	0.435615926442734	0.5092460866882171	0.8548059312266503	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__;s__;d__denovo635	1.12455038408745	0.2889407441555815	0.7363909166835677	gastric_fluid	41	48	1034	otu
